dataset,task,axis,representation,model,split_seed,nominal_dose,partition,audit_amplification,audit_event,evaluation_amplification,evaluation_event,audit_test_rows,evaluation_test_rows
SEED-IV,arousal,subject,relative_power,linear_logistic,20261007,0.25,heldout,-0.0121527777777779,0,-0.0039682539682539,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20261007,0.5,heldout,-0.0607638888888889,0,-0.0515873015873016,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20261007,0.75,heldout,0.003472222222222,0,0.0,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20261007,1.0,heldout,-0.0486111111111111,0,-0.0277777777777777,0,168,105
SEED-IV,valence,subject,all,gpu_mlp,20260813,0.25,audit,-0.046875,0,-0.0090909090909091,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260813,0.5,audit,-0.0234375,0,0.031168831168831,1,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260813,0.75,audit,-0.013392857142857,0,-0.0298701298701299,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260813,1.0,audit,-0.0301339285714286,0,-0.0428571428571429,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260829,0.25,heldout,-0.0301339285714284,0,-0.011038961038961,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260829,0.5,heldout,-0.0837053571428571,0,-0.0402597402597402,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260829,0.75,heldout,-0.0245535714285713,0,0.009090909090909,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260829,1.0,heldout,-0.036830357142857,0,-0.0188311688311688,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260911,0.25,audit,-0.0089285714285713,0,-0.0006493506493505,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260911,0.5,audit,0.0044642857142858,0,-0.0006493506493505,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260911,0.75,audit,0.0078125,0,-0.0123376623376623,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260911,1.0,audit,0.0323660714285715,1,0.0259740259740259,1,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260923,0.25,heldout,0.0189732142857144,0,0.0142857142857143,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260923,0.5,heldout,-0.0245535714285713,0,-0.0038961038961038,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260923,0.75,heldout,0.0424107142857144,1,-0.0279220779220779,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20260923,1.0,heldout,-0.0401785714285714,0,-0.0129870129870129,0,120,147
SEED-IV,valence,subject,all,gpu_mlp,20261007,0.25,audit,0.013392857142857,0,0.0350649350649351,1,120,147
SEED-IV,valence,subject,all,gpu_mlp,20261007,0.5,audit,0.0491071428571429,1,0.0337662337662337,1,120,147
SEED-IV,valence,subject,all,gpu_mlp,20261007,0.75,audit,0.005580357142857,0,0.0681818181818182,1,120,147
SEED-IV,valence,subject,all,gpu_mlp,20261007,1.0,audit,0.0178571428571429,0,0.0428571428571429,1,120,147
SEED-IV,valence,subject,all,linear_logistic,20260813,0.25,heldout,-0.0089285714285715,0,-0.0337662337662337,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260813,0.5,heldout,-0.0368303571428572,0,-0.0415584415584415,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260813,0.75,heldout,-0.0524553571428572,0,-0.0344155844155844,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260813,1.0,heldout,-0.0368303571428572,0,-0.0422077922077922,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260829,0.25,audit,-0.046875,0,0.0077922077922077,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260829,0.5,audit,-0.0245535714285715,0,0.0214285714285714,1,120,147
SEED-IV,valence,subject,all,linear_logistic,20260829,0.75,audit,-0.0223214285714286,0,0.0337662337662337,1,120,147
SEED-IV,valence,subject,all,linear_logistic,20260829,1.0,audit,-0.0223214285714286,0,-0.0136363636363635,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260911,0.25,heldout,-0.0424107142857144,0,0.0279220779220779,1,120,147
SEED-IV,valence,subject,all,linear_logistic,20260911,0.5,heldout,-0.0267857142857144,0,-0.0357142857142857,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260911,0.75,heldout,-0.0457589285714286,0,0.0272727272727273,1,120,147
SEED-IV,valence,subject,all,linear_logistic,20260911,1.0,heldout,-0.0078125,0,0.0103896103896103,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260923,0.25,audit,0.0390625,1,0.0058441558441558,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260923,0.5,audit,-0.0100446428571429,0,-0.0344155844155843,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260923,0.75,audit,0.0100446428571427,0,-0.0084415584415584,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20260923,1.0,audit,-0.0234375,0,-0.0337662337662337,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20261007,0.25,heldout,-0.0011160714285715,0,-0.0077922077922077,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20261007,0.5,heldout,0.0424107142857143,1,-0.035064935064935,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20261007,0.75,heldout,0.0345982142857143,1,0.0058441558441557,0,120,147
SEED-IV,valence,subject,all,linear_logistic,20261007,1.0,heldout,-0.0044642857142856,0,-0.0129870129870129,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.25,audit,-0.0245535714285713,0,0.0064935064935065,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.5,audit,-0.0011160714285713,0,-0.0558441558441558,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.75,audit,0.0412946428571427,1,-0.0071428571428571,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260813,1.0,audit,-0.0066964285714286,0,-0.0357142857142855,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.25,heldout,-0.0212053571428572,0,0.0006493506493505,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.5,heldout,-0.0491071428571429,0,0.0220779220779221,1,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.75,heldout,0.0011160714285713,0,0.0136363636363636,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260829,1.0,heldout,-0.0546875,0,-0.0038961038961038,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.25,audit,-0.0424107142857144,0,-0.035064935064935,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.5,audit,-0.0256696428571429,0,-0.0207792207792207,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.75,audit,-0.0022321428571429,0,-0.0272727272727272,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260911,1.0,audit,-0.015625,0,-0.0136363636363635,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.25,heldout,-0.0089285714285713,0,-0.0623376623376623,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.5,heldout,-0.0178571428571429,0,-0.0324675324675325,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.75,heldout,0.0245535714285715,1,-0.0357142857142858,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20260923,1.0,heldout,-0.0267857142857143,0,-0.0675324675324675,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.25,audit,-0.0200892857142857,0,-0.0142857142857143,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.5,audit,0.0078125,0,-0.0227272727272727,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.75,audit,-0.0357142857142857,0,-0.0350649350649351,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,gpu_mlp,20261007,1.0,audit,-0.0022321428571429,0,-0.0136363636363636,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.25,heldout,0.0189732142857143,0,-0.0279220779220779,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.5,heldout,0.0301339285714286,1,-0.0006493506493505,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.75,heldout,0.0323660714285714,1,-0.0142857142857142,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260813,1.0,heldout,-0.0602678571428571,0,-0.0285714285714285,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.25,audit,-0.0345982142857143,0,-0.0006493506493506,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.5,audit,-0.0669642857142857,0,0.0272727272727272,1,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.75,audit,-0.0401785714285714,0,-0.0006493506493506,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260829,1.0,audit,-0.0424107142857143,0,-0.0142857142857143,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.25,heldout,0.0323660714285714,1,0.0,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.5,heldout,0.0301339285714285,1,0.0259740259740259,1,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.75,heldout,0.0312499999999999,1,0.0266233766233766,1,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260911,1.0,heldout,0.0479910714285714,1,0.0058441558441558,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.25,audit,0.0078125,0,0.061038961038961,1,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.5,audit,0.0011160714285713,0,0.0064935064935064,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.75,audit,0.0279017857142855,1,0.0318181818181817,1,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20260923,1.0,audit,-0.0524553571428572,0,0.0331168831168831,1,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.25,heldout,-0.0680803571428571,0,0.0,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.5,heldout,-0.0479910714285714,0,-0.0084415584415584,0,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.75,heldout,-0.0803571428571428,0,0.0525974025974026,1,120,147
SEED-IV,valence,subject,normalized_asymmetry,linear_logistic,20261007,1.0,heldout,-0.0747767857142857,0,-0.0129870129870129,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260813,0.25,audit,-0.0100446428571427,0,0.0064935064935065,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260813,0.5,audit,-0.0424107142857141,0,0.0201298701298702,1,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260813,0.75,audit,0.015625,0,0.0071428571428572,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260813,1.0,audit,-0.0357142857142855,0,-0.0064935064935064,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260829,0.25,heldout,-0.0435267857142858,0,0.0207792207792207,1,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260829,0.5,heldout,-0.0178571428571429,0,0.0129870129870128,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260829,0.75,heldout,-0.0412946428571429,0,0.0129870129870128,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260829,1.0,heldout,-0.0401785714285715,0,-0.0077922077922079,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260911,0.25,audit,-0.0580357142857143,0,-0.0064935064935064,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260911,0.5,audit,-0.0267857142857143,0,-0.0181818181818181,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260911,0.75,audit,-0.0167410714285715,0,-0.0337662337662337,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260911,1.0,audit,0.0033482142857143,0,-0.0357142857142857,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260923,0.25,heldout,-0.0167410714285713,0,0.0058441558441558,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260923,0.5,heldout,-0.0078125,0,-0.0233766233766233,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260923,0.75,heldout,0.0111607142857141,0,0.0064935064935064,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20260923,1.0,heldout,-0.0569196428571429,0,-0.0227272727272728,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20261007,0.25,audit,-0.0424107142857143,0,0.0077922077922077,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20261007,0.5,audit,0.0178571428571429,0,0.0,0,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20261007,0.75,audit,-0.0245535714285715,0,0.0480519480519481,1,120,147
SEED-IV,valence,subject,relative_power,gpu_mlp,20261007,1.0,audit,-0.0066964285714286,0,-0.0051948051948051,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260813,0.25,heldout,-0.0089285714285713,0,0.0129870129870129,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260813,0.5,heldout,-0.0089285714285713,0,0.0207792207792207,1,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260813,0.75,heldout,0.0167410714285713,0,0.0058441558441558,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260813,1.0,heldout,0.0078125,0,-0.0006493506493506,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260829,0.25,audit,-0.0926339285714286,0,0.0006493506493506,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260829,0.5,audit,0.015625,0,-0.0006493506493506,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260829,0.75,audit,-0.0524553571428572,0,0.0084415584415583,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260829,1.0,audit,-0.0814732142857144,0,-0.0266233766233766,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260911,0.25,heldout,0.0033482142857143,0,-0.0123376623376623,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260911,0.5,heldout,0.0245535714285713,1,0.0142857142857142,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260911,0.75,heldout,0.0100446428571429,0,0.0077922077922077,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260911,1.0,heldout,-0.0066964285714286,0,0.0,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260923,0.25,audit,-0.0334821428571427,0,0.001948051948052,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260923,0.5,audit,-0.0591517857142855,0,0.0136363636363636,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260923,0.75,audit,-0.0078125,0,0.0136363636363636,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20260923,1.0,audit,-0.0223214285714284,0,-0.0207792207792206,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20261007,0.25,heldout,0.0178571428571429,0,0.0207792207792207,1,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20261007,0.5,heldout,0.0680803571428572,1,0.0136363636363636,0,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20261007,0.75,heldout,0.0,0,0.0207792207792207,1,120,147
SEED-IV,valence,subject,relative_power,linear_logistic,20261007,1.0,heldout,0.0111607142857143,0,-0.0006493506493505,0,120,147
